country,last_updated,uv_index,Continent,month_name,year_name
Venezuela,14/09/2023 18:30,6,America,September,2023
Vietnam,15/09/2023 05:30,1,Asia,September,2023
Yemen,15/09/2023 01:30,1,Asia,September,2023
Zambia,15/09/2023 00:30,1,Africa,September,2023
Zimbabwe,15/09/2023 00:30,1,Africa,September,2023
Afghanistan,16/09/2023 03:00,1,Asia,September,2023
Albania,16/09/2023 00:30,1,Europe,September,2023
Algeria,15/09/2023 23:30,1,Africa,September,2023
Andorra,16/09/2023 00:30,1,Europe,September,2023
Angola,15/09/2023 23:30,1,Africa,September,2023
Antigua and Barbuda,15/09/2023 18:30,1,America,September,2023
Argentina,15/09/2023 19:30,1,America,September,2023
Armenia,16/09/2023 02:30,1,Asia,September,2023
Australia,16/09/2023 08:30,4,Australia,September,2023
Austria,16/09/2023 00:30,1,Europe,September,2023
Azerbaijan,16/09/2023 02:30,1,Asia,September,2023
Bahamas,15/09/2023 18:30,8,America,September,2023
Bahrain,16/09/2023 01:30,1,Asia,September,2023
Bangladesh,16/09/2023 04:30,1,Asia,September,2023
Barbados,15/09/2023 18:30,1,America,September,2023
Belarus,16/09/2023 01:30,1,Europe,September,2023
Belgium,16/09/2023 00:30,1,Europe,September,2023
Belize,15/09/2023 16:30,8,America,September,2023
Benin,15/09/2023 23:30,1,Africa,September,2023
Bhutan,16/09/2023 04:30,1,Asia,September,2023
Bolivia,15/09/2023 18:30,6,America,September,2023
Bosnia and Herzegovina,16/09/2023 00:30,1,Europe,September,2023
Botswana,16/09/2023 00:30,1,Africa,September,2023
Brazil,15/09/2023 18:30,1,America,September,2023
Brunei Darussalam,16/09/2023 06:30,1,Asia,September,2023
Bulgaria,16/09/2023 01:30,1,Europe,September,2023
Burkina Faso,15/09/2023 22:30,1,Africa,September,2023
Burundi,16/09/2023 00:30,1,Africa,September,2023
Madagascar,16/09/2023 01:30,1,Indian,September,2023
Cape Verde,15/09/2023 21:30,1,Atlantic,September,2023
Cambodia,16/09/2023 05:30,1,Asia,September,2023
Cameroon,15/09/2023 23:30,1,Africa,September,2023
Canada,15/09/2023 18:30,6,America,September,2023
Central African Republic,15/09/2023 23:30,1,Africa,September,2023
Chad,15/09/2023 23:30,1,Africa,September,2023
Chile,15/09/2023 19:30,4,America,September,2023
China,16/09/2023 06:30,5,Asia,September,2023
Bulgaria,16/09/2023 01:30,1,Europe,September,2023
Comoros,16/09/2023 01:30,1,Indian,September,2023
Congo,15/09/2023 23:30,1,Africa,September,2023
Costa Rica,15/09/2023 16:30,4,America,September,2023
Croatia,16/09/2023 00:30,1,Europe,September,2023
Cuba,15/09/2023 18:30,7,America,September,2023
Cyprus,16/09/2023 01:30,1,Asia,September,2023
Czech Republic,16/09/2023 00:30,1,Europe,September,2023
Democratic Republic of Congo,15/09/2023 23:30,1,Africa,September,2023
Denmark,16/09/2023 00:30,1,Europe,September,2023
Djibouti,16/09/2023 01:30,1,Africa,September,2023
Dominica,15/09/2023 18:30,7,America,September,2023
Dominican Republic,15/09/2023 18:30,8,America,September,2023
Ecuador,15/09/2023 17:30,5,America,September,2023
Egypt,16/09/2023 01:30,1,Africa,September,2023
El Salvador,15/09/2023 16:30,6,America,September,2023
Equatorial Guinea,15/09/2023 23:30,1,Africa,September,2023
Eritrea,16/09/2023 01:30,1,Africa,September,2023
Estonia,16/09/2023 01:30,1,Europe,September,2023
Swaziland,16/09/2023 00:30,1,Africa,September,2023
Ethiopia,16/09/2023 01:30,1,Africa,September,2023
Fiji Islands,16/09/2023 10:30,7,Pacific,September,2023
Finland,16/09/2023 01:30,1,Europe,September,2023
France,16/09/2023 00:30,1,Europe,September,2023
Gabon,15/09/2023 23:30,1,Africa,September,2023
Gambia,15/09/2023 22:30,1,Africa,September,2023
Georgia,16/09/2023 02:30,1,Asia,September,2023
Germany,16/09/2023 00:30,1,Europe,September,2023
Ghana,15/09/2023 22:30,1,Africa,September,2023
Greece,16/09/2023 01:30,1,Europe,September,2023
Grenada,15/09/2023 18:30,7,America,September,2023
Guatemala,15/09/2023 16:30,5,America,September,2023
Guinea,15/09/2023 22:30,1,Africa,September,2023
Guinea-Bissau,15/09/2023 22:30,1,Africa,September,2023
Guyana,15/09/2023 18:30,1,America,September,2023
Haiti,15/09/2023 18:30,6,America,September,2023
Vatican City,16/09/2023 00:30,1,Europe,September,2023
Honduras,15/09/2023 16:30,7,America,September,2023
Hungary,16/09/2023 00:30,1,Europe,September,2023
Iceland,15/09/2023 22:30,1,Atlantic,September,2023
India,16/09/2023 04:00,1,Asia,September,2023
Indonesia,16/09/2023 05:30,1,Asia,September,2023
Iran,16/09/2023 02:00,1,Asia,September,2023
Iraq,16/09/2023 01:30,1,Asia,September,2023
Ireland,15/09/2023 23:30,1,Europe,September,2023
Israel,16/09/2023 01:30,1,Asia,September,2023
Italy,16/09/2023 00:30,1,Europe,September,2023
Jamaica,15/09/2023 17:30,7,America,September,2023
Japan,16/09/2023 07:30,6,Asia,September,2023
Jordan,16/09/2023 01:30,1,Asia,September,2023
Kazakhstan,16/09/2023 04:30,1,Asia,September,2023
Kenya,16/09/2023 01:30,1,Africa,September,2023
Kiribati,16/09/2023 10:30,6,Pacific,September,2023
Kuwait,16/09/2023 01:30,1,Asia,September,2023
Kyrghyzstan,16/09/2023 04:30,1,Asia,September,2023
Indonesia,16/09/2023 05:30,1,Asia,September,2023
Latvia,16/09/2023 01:30,1,Europe,September,2023
Lebanon,16/09/2023 01:30,1,Asia,September,2023
Lesotho,16/09/2023 00:30,1,Africa,September,2023
Liberia,15/09/2023 22:30,1,Africa,September,2023
Thailand,16/09/2023 05:30,1,Asia,September,2023
Liechtenstein,16/09/2023 00:30,1,Europe,September,2023
Lithuania,16/09/2023 01:30,1,Europe,September,2023
Luxembourg,16/09/2023 00:30,1,Europe,September,2023
Madagascar,16/09/2023 01:30,1,Indian,September,2023
Malawi,16/09/2023 00:30,1,Africa,September,2023
Malaysia,16/09/2023 06:30,1,Asia,September,2023
Maldives,16/09/2023 03:30,1,Indian,September,2023
Mali,15/09/2023 22:30,1,Africa,September,2023
Malta,16/09/2023 00:30,1,Europe,September,2023
Marshall Islands,16/09/2023 10:30,6,Pacific,September,2023
Mauritania,15/09/2023 22:30,1,Africa,September,2023
Mauritius,16/09/2023 02:30,1,Indian,September,2023
Mexico,15/09/2023 16:30,7,America,September,2023
Micronesia,16/09/2023 09:30,6,Pacific,September,2023
Russia,16/09/2023 05:30,1,Asia,September,2023
Monaco,16/09/2023 00:30,1,Europe,September,2023
Mongolia,16/09/2023 06:30,1,Asia,September,2023
Montenegro,16/09/2023 00:30,1,Europe,September,2023
Morocco,15/09/2023 23:30,1,Africa,September,2023
Mozambique,16/09/2023 00:30,1,Africa,September,2023
Myanmar,16/09/2023 05:00,1,Asia,September,2023
Namibia,16/09/2023 00:30,1,Africa,September,2023
Turkey,16/09/2023 01:30,1,Europe,September,2023
Nepal,16/09/2023 04:15,1,Asia,September,2023
Netherlands,16/09/2023 00:30,1,Europe,September,2023
New Zealand,16/09/2023 10:30,4,Pacific,September,2023
Nicaragua,15/09/2023 16:30,8,America,September,2023
Niger,15/09/2023 23:30,1,Africa,September,2023
Nigeria,15/09/2023 23:30,1,Africa,September,2023
North Korea,16/09/2023 07:30,4,Asia,September,2023
Macedonia,16/09/2023 00:30,1,Europe,September,2023
Norway,16/09/2023 00:30,1,Europe,September,2023
Oman,16/09/2023 02:30,1,Asia,September,2023
Pakistan,16/09/2023 03:30,1,Asia,September,2023
Palau,16/09/2023 07:30,1,Pacific,September,2023
Bolivia,15/09/2023 18:30,7,America,September,2023
Panama,15/09/2023 17:30,6,America,September,2023
Papua New Guinea,16/09/2023 08:30,6,Pacific,September,2023
Paraguay,15/09/2023 18:30,1,America,September,2023
Peru,15/09/2023 17:30,5,America,September,2023
Philippines,16/09/2023 06:30,7,Asia,September,2023
Poland,16/09/2023 00:30,1,Europe,September,2023
Portugal,15/09/2023 23:30,1,Europe,September,2023
Qatar,16/09/2023 01:30,1,Asia,September,2023
Romania,16/09/2023 01:30,1,Europe,September,2023
Russia,16/09/2023 01:30,1,Europe,September,2023
Rwanda,16/09/2023 00:30,1,Africa,September,2023
Saint Kitts and Nevis,15/09/2023 18:30,7,America,September,2023
Saint Lucia,15/09/2023 18:30,7,America,September,2023
Saint Vincent and the Grenadines,15/09/2023 18:30,7,America,September,2023
Samoa,16/09/2023 11:30,7,Pacific,September,2023
San Marino,16/09/2023 00:30,1,Europe,September,2023
Belgium,16/09/2023 00:30,1,Europe,September,2023
Saudi Arabia,16/09/2023 01:30,1,Asia,September,2023
Senegal,15/09/2023 22:30,1,Africa,September,2023
Serbia,16/09/2023 00:30,1,Europe,September,2023
Seychelles Islands,16/09/2023 02:30,1,Indian,September,2023
Sierra Leone,15/09/2023 22:30,1,Africa,September,2023
Singapore,16/09/2023 06:30,1,Asia,September,2023
Slovakia,16/09/2023 00:30,1,Europe,September,2023
Slovenia,16/09/2023 00:30,1,Europe,September,2023
Solomon Islands,16/09/2023 09:30,7,Pacific,September,2023
Somalia,16/09/2023 01:30,1,Africa,September,2023
South Africa,16/09/2023 00:30,1,Africa,September,2023
South Korea,16/09/2023 07:30,5,Asia,September,2023
Sudan,16/09/2023 00:30,1,Africa,September,2023
Spain,16/09/2023 00:30,1,Europe,September,2023
Sri Lanka,16/09/2023 04:00,1,Asia,September,2023
Sudan,16/09/2023 00:30,1,Africa,September,2023
Suriname,15/09/2023 19:30,1,America,September,2023
Sweden,16/09/2023 00:30,1,Europe,September,2023
Switzerland,16/09/2023 00:30,1,Europe,September,2023
Syria,16/09/2023 01:30,1,Asia,September,2023
Tajikistan,16/09/2023 03:30,1,Asia,September,2023
Tanzania,16/09/2023 01:30,1,Africa,September,2023
Thailand,16/09/2023 05:30,1,Asia,September,2023
Timor-Leste,16/09/2023 07:30,7,Asia,September,2023
Bulgaria,16/09/2023 01:30,1,Europe,September,2023
Tonga,16/09/2023 11:30,5,Pacific,September,2023
Trinidad and Tobago,15/09/2023 18:30,7,America,September,2023
Tunisia,15/09/2023 23:30,1,Africa,September,2023
Turkey,16/09/2023 01:30,1,Europe,September,2023
Turkmenistan,16/09/2023 03:30,1,Asia,September,2023
Tuvalu,16/09/2023 10:30,7,Pacific,September,2023
Uganda,16/09/2023 01:30,1,Africa,September,2023
Ukraine,16/09/2023 01:30,1,Europe,September,2023
United Arab Emirates,16/09/2023 02:30,1,Asia,September,2023
United Kingdom,15/09/2023 23:30,1,Europe,September,2023
United States of America,15/09/2023 15:30,8,America,September,2023
Uruguay,15/09/2023 19:30,1,America,September,2023
Uzbekistan,16/09/2023 03:30,1,Asia,September,2023
Vanuatu,16/09/2023 09:30,5,Pacific,September,2023
Venezuela,15/09/2023 18:30,5,America,September,2023
Vietnam,16/09/2023 05:30,1,Asia,September,2023
Yemen,16/09/2023 01:30,1,Asia,September,2023
Zambia,16/09/2023 00:30,1,Africa,September,2023
Zimbabwe,16/09/2023 00:30,1,Africa,September,2023
Afghanistan,17/09/2023 03:00,1,Asia,September,2023
Albania,17/09/2023 00:30,1,Europe,September,2023
Algeria,16/09/2023 23:30,1,Africa,September,2023
Andorra,17/09/2023 00:30,1,Europe,September,2023
Angola,16/09/2023 23:30,1,Africa,September,2023
Antigua and Barbuda,16/09/2023 18:30,6,America,September,2023
Argentina,16/09/2023 19:30,1,America,September,2023
Armenia,17/09/2023 02:30,1,Asia,September,2023
Australia,17/09/2023 08:30,4,Australia,September,2023
Austria,17/09/2023 00:30,1,Europe,September,2023
Azerbaijan,17/09/2023 02:30,1,Asia,September,2023
Bahamas,16/09/2023 18:30,8,America,September,2023
Bahrain,17/09/2023 01:30,1,Asia,September,2023
Bangladesh,17/09/2023 04:30,1,Asia,September,2023
Barbados,16/09/2023 18:30,1,America,September,2023
Belarus,17/09/2023 01:30,1,Europe,September,2023
Belgium,17/09/2023 00:30,1,Europe,September,2023
Belize,16/09/2023 16:30,8,America,September,2023
Benin,16/09/2023 23:30,1,Africa,September,2023
Bhutan,17/09/2023 04:30,1,Asia,September,2023
Bolivia,16/09/2023 18:30,6,America,September,2023
Bosnia and Herzegovina,17/09/2023 00:30,1,Europe,September,2023
Botswana,17/09/2023 00:30,1,Africa,September,2023
Brazil,16/09/2023 18:30,1,America,September,2023
Brunei Darussalam,17/09/2023 06:30,1,Asia,September,2023
Bulgaria,17/09/2023 01:30,1,Europe,September,2023
Burkina Faso,16/09/2023 22:30,1,Africa,September,2023
Burundi,17/09/2023 00:30,1,Africa,September,2023
Madagascar,17/09/2023 01:30,1,Indian,September,2023
Cape Verde,16/09/2023 21:30,1,Atlantic,September,2023
Cambodia,17/09/2023 05:30,1,Asia,September,2023
Cameroon,16/09/2023 23:30,1,Africa,September,2023
Canada,16/09/2023 18:30,6,America,September,2023
Central African Republic,16/09/2023 23:30,1,Africa,September,2023
Chad,16/09/2023 23:30,1,Africa,September,2023
Chile,16/09/2023 19:30,4,America,September,2023
China,17/09/2023 06:30,6,Asia,September,2023
Bulgaria,17/09/2023 01:30,1,Europe,September,2023
Comoros,17/09/2023 01:30,1,Indian,September,2023
Congo,16/09/2023 23:30,1,Africa,September,2023
Costa Rica,16/09/2023 16:30,5,America,September,2023
Croatia,17/09/2023 00:30,1,Europe,September,2023
Cuba,16/09/2023 18:30,7,America,September,2023
Cyprus,17/09/2023 01:30,1,Asia,September,2023
Czech Republic,17/09/2023 00:30,1,Europe,September,2023
Democratic Republic of Congo,16/09/2023 23:30,1,Africa,September,2023
Denmark,17/09/2023 00:30,1,Europe,September,2023
Djibouti,17/09/2023 01:30,1,Africa,September,2023
Dominica,16/09/2023 18:30,7,America,September,2023
Dominican Republic,16/09/2023 18:30,8,America,September,2023
Ecuador,16/09/2023 17:30,4,America,September,2023
Egypt,17/09/2023 01:30,1,Africa,September,2023
El Salvador,16/09/2023 16:30,6,America,September,2023
Equatorial Guinea,16/09/2023 23:30,1,Africa,September,2023
Eritrea,17/09/2023 01:30,1,Africa,September,2023
Estonia,17/09/2023 01:30,1,Europe,September,2023
Swaziland,17/09/2023 00:30,1,Africa,September,2023
Ethiopia,17/09/2023 01:30,1,Africa,September,2023
Fiji Islands,17/09/2023 10:30,6,Pacific,September,2023
Finland,17/09/2023 01:30,1,Europe,September,2023
France,17/09/2023 00:30,1,Europe,September,2023
Gabon,16/09/2023 23:30,1,Africa,September,2023
Gambia,16/09/2023 22:30,1,Africa,September,2023
Georgia,17/09/2023 02:30,1,Asia,September,2023
Germany,17/09/2023 00:30,1,Europe,September,2023
Ghana,16/09/2023 22:30,1,Africa,September,2023
Greece,17/09/2023 01:30,1,Europe,September,2023
Grenada,16/09/2023 18:30,7,America,September,2023
Guatemala,16/09/2023 16:30,5,America,September,2023
Guinea,16/09/2023 22:30,1,Africa,September,2023
Guinea-Bissau,16/09/2023 22:30,1,Africa,September,2023
Guyana,16/09/2023 18:30,1,America,September,2023
Haiti,16/09/2023 18:30,7,America,September,2023
Vatican City,17/09/2023 00:30,1,Europe,September,2023
Honduras,16/09/2023 16:30,7,America,September,2023
Hungary,17/09/2023 00:30,1,Europe,September,2023
Iceland,16/09/2023 22:30,1,Atlantic,September,2023
India,17/09/2023 04:00,1,Asia,September,2023
Indonesia,17/09/2023 05:30,1,Asia,September,2023
Iran,17/09/2023 02:00,1,Asia,September,2023
Iraq,17/09/2023 01:30,1,Asia,September,2023
Ireland,16/09/2023 23:30,1,Europe,September,2023
Israel,17/09/2023 01:30,1,Asia,September,2023
Italy,17/09/2023 00:30,1,Europe,September,2023
Jamaica,16/09/2023 17:30,6,America,September,2023
Japan,17/09/2023 07:30,6,Asia,September,2023
Jordan,17/09/2023 01:30,1,Asia,September,2023
Kazakhstan,17/09/2023 04:30,1,Asia,September,2023
Kenya,17/09/2023 01:30,1,Africa,September,2023
Kiribati,17/09/2023 10:30,6,Pacific,September,2023
Kuwait,17/09/2023 01:30,1,Asia,September,2023
Kyrghyzstan,17/09/2023 04:30,1,Asia,September,2023
Indonesia,17/09/2023 05:30,1,Asia,September,2023
Latvia,17/09/2023 01:30,1,Europe,September,2023
Lebanon,17/09/2023 01:30,1,Asia,September,2023
Lesotho,17/09/2023 00:30,1,Africa,September,2023
Liberia,16/09/2023 22:30,1,Africa,September,2023
Thailand,17/09/2023 05:30,1,Asia,September,2023
Liechtenstein,17/09/2023 00:30,1,Europe,September,2023
Lithuania,17/09/2023 01:30,1,Europe,September,2023
Luxembourg,17/09/2023 00:30,1,Europe,September,2023
Madagascar,17/09/2023 01:30,1,Indian,September,2023
Malawi,17/09/2023 00:30,1,Africa,September,2023
Malaysia,17/09/2023 06:30,1,Asia,September,2023
Maldives,17/09/2023 03:30,1,Indian,September,2023
Mali,16/09/2023 22:30,1,Africa,September,2023
Malta,17/09/2023 00:30,1,Europe,September,2023
Marshall Islands,17/09/2023 10:30,6,Pacific,September,2023
Mauritania,16/09/2023 22:30,1,Africa,September,2023
Mauritius,17/09/2023 02:30,1,Indian,September,2023
Mexico,16/09/2023 16:30,6,America,September,2023
Micronesia,17/09/2023 09:30,6,Pacific,September,2023
Russia,17/09/2023 05:30,1,Asia,September,2023
Monaco,17/09/2023 00:30,1,Europe,September,2023
Mongolia,17/09/2023 06:30,1,Asia,September,2023
Montenegro,17/09/2023 00:30,1,Europe,September,2023
Morocco,16/09/2023 23:30,1,Africa,September,2023
Mozambique,17/09/2023 00:30,1,Africa,September,2023
Myanmar,17/09/2023 05:00,1,Asia,September,2023
Namibia,17/09/2023 00:30,1,Africa,September,2023
Turkey,17/09/2023 01:30,1,Europe,September,2023
Nepal,17/09/2023 04:15,1,Asia,September,2023
Netherlands,17/09/2023 00:30,1,Europe,September,2023
New Zealand,17/09/2023 10:30,4,Pacific,September,2023
Nicaragua,16/09/2023 16:30,8,America,September,2023
Niger,16/09/2023 23:30,1,Africa,September,2023
Nigeria,16/09/2023 23:30,1,Africa,September,2023
North Korea,17/09/2023 07:30,5,Asia,September,2023
Macedonia,17/09/2023 00:30,1,Europe,September,2023
Norway,17/09/2023 00:30,1,Europe,September,2023
Oman,17/09/2023 02:30,1,Asia,September,2023
Pakistan,17/09/2023 03:30,1,Asia,September,2023
Palau,17/09/2023 07:30,1,Pacific,September,2023
Bolivia,16/09/2023 18:30,7,America,September,2023
Panama,16/09/2023 17:30,7,America,September,2023
Papua New Guinea,17/09/2023 08:30,6,Pacific,September,2023
Paraguay,16/09/2023 18:30,1,America,September,2023
Philippines,17/09/2023 06:30,7,Asia,September,2023
Poland,17/09/2023 00:30,1,Europe,September,2023
Portugal,16/09/2023 23:30,1,Europe,September,2023
Qatar,17/09/2023 01:30,1,Asia,September,2023
Romania,17/09/2023 01:30,1,Europe,September,2023
Russia,17/09/2023 01:30,1,Europe,September,2023
Rwanda,17/09/2023 00:30,1,Africa,September,2023
Saint Kitts and Nevis,16/09/2023 18:30,6,America,September,2023
Saint Lucia,16/09/2023 18:30,7,America,September,2023
Saint Vincent and the Grenadines,16/09/2023 18:30,7,America,September,2023
Samoa,17/09/2023 11:30,6,Pacific,September,2023
San Marino,17/09/2023 00:30,1,Europe,September,2023
Belgium,17/09/2023 00:30,1,Europe,September,2023
Saudi Arabia,17/09/2023 01:30,1,Asia,September,2023
Senegal,16/09/2023 22:30,1,Africa,September,2023
Serbia,17/09/2023 00:30,1,Europe,September,2023
Seychelles Islands,17/09/2023 02:30,1,Indian,September,2023
Sierra Leone,16/09/2023 22:30,1,Africa,September,2023
Singapore,17/09/2023 06:30,1,Asia,September,2023
Slovakia,17/09/2023 00:30,1,Europe,September,2023
Slovenia,17/09/2023 00:30,1,Europe,September,2023
Solomon Islands,17/09/2023 09:30,6,Pacific,September,2023
Somalia,17/09/2023 01:30,1,Africa,September,2023
South Africa,17/09/2023 00:30,1,Africa,September,2023
South Korea,17/09/2023 07:30,5,Asia,September,2023
Sudan,17/09/2023 00:30,1,Africa,September,2023
Spain,17/09/2023 00:30,1,Europe,September,2023
Sri Lanka,17/09/2023 04:00,1,Asia,September,2023
Sudan,17/09/2023 00:30,1,Africa,September,2023
Suriname,16/09/2023 19:30,1,America,September,2023
Sweden,17/09/2023 00:30,1,Europe,September,2023
Switzerland,17/09/2023 00:30,1,Europe,September,2023
Syria,17/09/2023 01:30,1,Asia,September,2023
Tajikistan,17/09/2023 03:30,1,Asia,September,2023
Tanzania,17/09/2023 01:30,1,Africa,September,2023
Thailand,17/09/2023 05:30,1,Asia,September,2023
Timor-Leste,17/09/2023 07:30,7,Asia,September,2023
Bulgaria,17/09/2023 01:30,1,Europe,September,2023
Tonga,17/09/2023 11:30,5,Pacific,September,2023
Trinidad and Tobago,16/09/2023 18:30,7,America,September,2023
Tunisia,16/09/2023 23:30,1,Africa,September,2023
Turkey,17/09/2023 01:30,1,Europe,September,2023
Turkmenistan,17/09/2023 03:30,1,Asia,September,2023
Tuvalu,17/09/2023 10:30,7,Pacific,September,2023
Uganda,17/09/2023 01:30,1,Africa,September,2023
Ukraine,17/09/2023 01:30,1,Europe,September,2023
United Arab Emirates,17/09/2023 02:30,1,Asia,September,2023
United Kingdom,16/09/2023 23:30,1,Europe,September,2023
United States of America,16/09/2023 15:30,8,America,September,2023
Uruguay,16/09/2023 19:30,1,America,September,2023
Uzbekistan,17/09/2023 03:30,1,Asia,September,2023
Vanuatu,17/09/2023 09:30,5,Pacific,September,2023
Venezuela,16/09/2023 18:30,5,America,September,2023
Vietnam,17/09/2023 05:30,1,Asia,September,2023
Yemen,17/09/2023 01:30,1,Asia,September,2023
Zambia,17/09/2023 00:30,1,Africa,September,2023
Zimbabwe,17/09/2023 00:30,1,Africa,September,2023
Afghanistan,18/09/2023 03:00,1,Asia,September,2023
Albania,18/09/2023 00:30,1,Europe,September,2023
Algeria,17/09/2023 23:30,1,Africa,September,2023
Andorra,18/09/2023 00:30,1,Europe,September,2023
Angola,17/09/2023 23:30,1,Africa,September,2023
Antigua and Barbuda,17/09/2023 18:30,6,America,September,2023
Argentina,17/09/2023 19:30,1,America,September,2023
Armenia,18/09/2023 02:30,1,Asia,September,2023
Australia,18/09/2023 08:30,4,Australia,September,2023
Austria,18/09/2023 00:30,1,Europe,September,2023
Azerbaijan,18/09/2023 02:30,1,Asia,September,2023
Bahamas,17/09/2023 18:30,7,America,September,2023
Bahrain,18/09/2023 01:30,1,Asia,September,2023
Bangladesh,18/09/2023 04:30,1,Asia,September,2023
Barbados,17/09/2023 18:30,1,America,September,2023
Belarus,18/09/2023 01:30,1,Europe,September,2023
Belgium,18/09/2023 00:30,1,Europe,September,2023
Belize,17/09/2023 16:30,8,America,September,2023
Benin,17/09/2023 23:30,1,Africa,September,2023
Bhutan,18/09/2023 04:30,1,Asia,September,2023
Bolivia,17/09/2023 18:30,6,America,September,2023
Bosnia and Herzegovina,18/09/2023 00:30,1,Europe,September,2023
Botswana,18/09/2023 00:30,1,Africa,September,2023
Brazil,17/09/2023 18:30,1,America,September,2023
Brunei Darussalam,18/09/2023 06:30,1,Asia,September,2023
Bulgaria,18/09/2023 01:30,1,Europe,September,2023
Burkina Faso,17/09/2023 22:30,1,Africa,September,2023
Burundi,18/09/2023 00:30,1,Africa,September,2023
Madagascar,18/09/2023 01:30,1,Indian,September,2023
Cape Verde,17/09/2023 21:30,1,Atlantic,September,2023
Cambodia,18/09/2023 05:30,1,Asia,September,2023
Cameroon,17/09/2023 23:30,1,Africa,September,2023
Canada,17/09/2023 18:30,5,America,September,2023
Central African Republic,17/09/2023 23:30,1,Africa,September,2023
Chad,17/09/2023 23:30,1,Africa,September,2023
Chile,17/09/2023 19:30,4,America,September,2023
China,18/09/2023 06:30,5,Asia,September,2023
Bulgaria,18/09/2023 01:30,1,Europe,September,2023
Comoros,18/09/2023 01:30,1,Indian,September,2023
Congo,17/09/2023 23:30,1,Africa,September,2023
Costa Rica,17/09/2023 16:30,4,America,September,2023
Croatia,18/09/2023 00:30,1,Europe,September,2023
Cuba,17/09/2023 18:30,8,America,September,2023
Cyprus,18/09/2023 01:30,1,Asia,September,2023
Czech Republic,18/09/2023 00:30,1,Europe,September,2023
Democratic Republic of Congo,17/09/2023 23:30,1,Africa,September,2023
Denmark,18/09/2023 00:30,1,Europe,September,2023
Djibouti,18/09/2023 01:30,1,Africa,September,2023
Dominica,17/09/2023 18:30,6,America,September,2023
Dominican Republic,17/09/2023 18:30,7,America,September,2023
Ecuador,17/09/2023 17:30,4,America,September,2023
Egypt,18/09/2023 01:30,1,Africa,September,2023
El Salvador,17/09/2023 16:30,6,America,September,2023
Equatorial Guinea,17/09/2023 23:30,1,Africa,September,2023
Eritrea,18/09/2023 01:30,1,Africa,September,2023
Estonia,18/09/2023 01:30,1,Europe,September,2023
Swaziland,18/09/2023 00:30,1,Africa,September,2023
Ethiopia,18/09/2023 01:30,1,Africa,September,2023
Fiji Islands,18/09/2023 10:30,6,Pacific,September,2023
Finland,18/09/2023 01:30,1,Europe,September,2023
France,18/09/2023 00:30,1,Europe,September,2023
Gabon,17/09/2023 23:30,1,Africa,September,2023
Gambia,17/09/2023 22:30,1,Africa,September,2023
Georgia,18/09/2023 02:30,1,Asia,September,2023
Germany,18/09/2023 00:30,1,Europe,September,2023
Ghana,17/09/2023 22:30,1,Africa,September,2023
Greece,18/09/2023 01:30,1,Europe,September,2023
Grenada,17/09/2023 18:30,7,America,September,2023
Guatemala,17/09/2023 16:30,5,America,September,2023
Guinea,17/09/2023 22:30,1,Africa,September,2023
Guinea-Bissau,17/09/2023 22:30,1,Africa,September,2023
Guyana,17/09/2023 18:30,1,America,September,2023
Haiti,17/09/2023 18:30,7,America,September,2023
Vatican City,18/09/2023 00:30,1,Europe,September,2023
Honduras,17/09/2023 16:30,6,America,September,2023
Hungary,18/09/2023 00:30,1,Europe,September,2023
Iceland,17/09/2023 22:30,1,Atlantic,September,2023
India,18/09/2023 04:00,1,Asia,September,2023
Indonesia,18/09/2023 05:30,1,Asia,September,2023
Iran,18/09/2023 02:00,1,Asia,September,2023
Iraq,18/09/2023 01:30,1,Asia,September,2023
Ireland,17/09/2023 23:30,1,Europe,September,2023
Israel,18/09/2023 01:30,1,Asia,September,2023
Italy,18/09/2023 00:30,1,Europe,September,2023
Jamaica,17/09/2023 17:30,6,America,September,2023
Japan,18/09/2023 07:30,7,Asia,September,2023
Jordan,18/09/2023 01:30,1,Asia,September,2023
Kazakhstan,18/09/2023 04:30,1,Asia,September,2023
Kenya,18/09/2023 01:30,1,Africa,September,2023
Kiribati,18/09/2023 10:30,6,Pacific,September,2023
Kuwait,18/09/2023 01:30,1,Asia,September,2023
Kyrghyzstan,18/09/2023 04:30,1,Asia,September,2023
Indonesia,18/09/2023 05:30,1,Asia,September,2023
Latvia,18/09/2023 01:30,1,Europe,September,2023
Lebanon,18/09/2023 01:30,1,Asia,September,2023
Lesotho,18/09/2023 00:30,1,Africa,September,2023
Liberia,17/09/2023 22:30,1,Africa,September,2023
Thailand,18/09/2023 05:30,1,Asia,September,2023
Liechtenstein,18/09/2023 00:30,1,Europe,September,2023
Lithuania,18/09/2023 01:30,1,Europe,September,2023
Luxembourg,18/09/2023 00:30,1,Europe,September,2023
Madagascar,18/09/2023 01:30,1,Indian,September,2023
Malawi,18/09/2023 00:30,1,Africa,September,2023
Malaysia,18/09/2023 06:30,1,Asia,September,2023
Maldives,18/09/2023 03:30,1,Indian,September,2023
Mali,17/09/2023 22:30,1,Africa,September,2023
Malta,18/09/2023 00:30,1,Europe,September,2023
Marshall Islands,18/09/2023 10:30,6,Pacific,September,2023
Mauritania,17/09/2023 22:30,1,Africa,September,2023
Mauritius,18/09/2023 02:30,1,Indian,September,2023
Mexico,17/09/2023 16:30,6,America,September,2023
Micronesia,18/09/2023 09:30,6,Pacific,September,2023
Russia,18/09/2023 05:30,1,Asia,September,2023
